id,listing_url,scrape_id,last_scraped,source,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
22143965,https://www.airbnb.com/rooms/22143965,20221211170644,2022-12-11,city scrape,155191974,https://www.airbnb.com/users/show/155191974,Heather And Ben,2017-10-19,"Vancouver, Canada",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/a47d266d-da19-48f6-9ada-f20d21f48ede.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a47d266d-da19-48f6-9ada-f20d21f48ede.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27991,-123.12494,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$110.00,1,90,1,3,1125,1125,1.3,1125,,t,6,15,35,35,2022-12-11,254,50,3,2017-12-14,2022-12-09,4.58,4.71,4.53,4.84,4.87,4.93,4.5,22-156373,f,1,1,0,0,4.18
22162819,https://www.airbnb.com/rooms/22162819,20221211170644,2022-12-11,city scrape,161653416,https://www.airbnb.com/users/show/161653416,Siang,2017-12-06,"Burnaby, Canada",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/91f4c7c2-948b-46ac-bbc9-c4dc70c24ad8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/91f4c7c2-948b-46ac-bbc9-c4dc70c24ad8.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,1,"['email', 'phone']",t,t,,Downtown,,49.28034,-123.12509,Entire condo,Entire home/apt,4,,1 bath,1,3,$126.00,1,90,1,3,1125,1125,1.3,1125,,t,8,36,56,56,2022-12-11,259,51,2,2017-12-21,2022-11-27,4.61,4.78,4.67,4.82,4.89,4.89,4.61,22-156361,f,1,1,0,0,4.28
22189491,https://www.airbnb.com/rooms/22189491,20221211170644,2022-12-11,city scrape,282768,https://www.airbnb.com/users/show/282768,Cody & Kieran,2010-11-10,"Vancouver, Canada",within a few hours,100%,0%,f,https://a0.muscache.com/im/pictures/user/c6a7d4ca-de74-4a96-9fa9-45499a6f23fe.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c6a7d4ca-de74-4a96-9fa9-45499a6f23fe.jpg?aki_policy=profile_x_medium,Strathcona,1,5,"['email', 'phone', 'work_email']",t,t,,Strathcona,,49.27555,-123.09823,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$160.00,2,1125,2,9,1125,1125,2.2,1125,,t,13,13,13,13,2022-12-11,3,0,0,2018-05-21,2018-07-22,4.5,4.5,5,5,5,4.5,4.5,18-549668,f,1,1,0,0,0.05
22228696,https://www.airbnb.com/rooms/22228696,20221211170644,2022-12-11,city scrape,10705254,https://www.airbnb.com/users/show/10705254,Steven,2013-12-19,"Vancouver, Canada",within a few hours,100%,100%,t,https://a0.muscache.com/im/users/10705254/profile_pic/1432579794/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10705254/profile_pic/1432579794/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kerrisdale,,49.22366,-123.14858,Private room in home,Private room,2,,1 private bath,1,1,$150.00,30,1125,30,30,1125,1125,30,1125,,t,29,59,89,179,2022-12-11,16,4,1,2019-07-16,2022-11-29,5,5,4.94,5,5,4.94,4.75,,f,1,0,1,0,0.39
22251747,https://www.airbnb.com/rooms/22251747,20221211170644,2022-12-11,city scrape,162598805,https://www.airbnb.com/users/show/162598805,Jojo,2017-12-13,"Vancouver, Canada",N/A,N/A,100%,t,https://a0.muscache.com/im/pictures/user/bed7e600-e495-4d8d-90b6-70ddc76fbe5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bed7e600-e495-4d8d-90b6-70ddc76fbe5a.jpg?aki_policy=profile_x_medium,Coal Harbour,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28939,-123.12581,Entire rental unit,Entire home/apt,3,,2 baths,2,2,$168.00,60,1125,60,60,1125,1125,60,1125,,t,0,0,0,148,2022-12-11,16,4,0,2018-05-31,2022-10-14,4.94,4.88,4.75,4.88,5,5,4.75,,f,1,1,0,0,0.29
22277498,https://www.airbnb.com/rooms/22277498,20221211170644,2022-12-11,city scrape,15405041,https://www.airbnb.com/users/show/15405041,Lena,2014-05-12,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/e88491f0-c27f-4c87-a82b-89f312739b0e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e88491f0-c27f-4c87-a82b-89f312739b0e.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,3,"['email', 'phone']",t,t,,Downtown,,49.27435,-123.11192,Entire loft,Entire home/apt,2,,1.5 baths,1,1,$350.00,3,1125,3,3,1125,1125,3,1125,,t,9,31,31,31,2022-12-11,20,13,0,2017-12-21,2022-10-08,5,4.89,4.68,4.78,4.94,4.89,4.67,18-612927,f,1,1,0,0,0.33
22292913,https://www.airbnb.com/rooms/22292913,20221211170644,2022-12-11,previous scrape,120210774,https://www.airbnb.com/users/show/120210774,Zvezdana,2017-03-11,,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/8b93f239-106f-488e-a06a-d4d92731e951.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8b93f239-106f-488e-a06a-d4d92731e951.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Vancouver, British Columbia, Canada",Downtown,,49.27559,-123.12718,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$159.00,30,1125,30,30,1125,1125,30,1125,,t,0,0,0,0,2022-12-11,21,0,0,2017-12-26,2019-05-04,4.95,4.9,4.55,4.85,4.95,5,4.65,,t,1,1,0,0,0.35
22295849,https://www.airbnb.com/rooms/22295849,20221211170644,2022-12-11,city scrape,162963658,https://www.airbnb.com/users/show/162963658,Max,2017-12-16,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/4cef4ae2-b5d3-4273-9503-a10eef310eef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cef4ae2-b5d3-4273-9503-a10eef310eef.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,2,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27951,-123.12739,Entire rental unit,Entire home/apt,4,,1 bath,1,3,$300.00,3,1124,3,3,1125,1125,3,1125,,t,0,0,0,220,2022-12-11,81,13,0,2018-03-31,2022-10-29,4.81,4.88,4.79,4.79,4.94,4.96,4.64,23-156761,f,1,1,0,0,1.42
22298691,https://www.airbnb.com/rooms/22298691,20221211170644,2022-12-11,city scrape,139891966,https://www.airbnb.com/users/show/139891966,Ishtar,2017-07-11,"Vancouver, Canada",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_x_medium,Fairview,30,30,"['email', 'phone', 'work_email']",t,t,,Fairview,,49.25985,-123.12696,Entire condo,Entire home/apt,4,,2 baths,2,2,$125.00,30,1125,30,30,1125,1125,30,1125,,t,10,40,70,250,2022-12-11,12,4,0,2018-02-17,2022-10-21,4,4.08,4,4.08,4.17,4.58,3.5,,f,30,30,0,0,0.2
22310305,https://www.airbnb.com/rooms/22310305,20221211170644,2022-12-11,city scrape,87417832,https://www.airbnb.com/users/show/87417832,Alex,2016-08-02,"Vancouver, Canada",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/f639e9b1-5c83-4ef5-8ae5-260c186002bd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f639e9b1-5c83-4ef5-8ae5-260c186002bd.jpg?aki_policy=profile_x_medium,Hastings-Sunrise,2,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Hastings-Sunrise,,49.29108,-123.04144,Entire guest suite,Entire home/apt,8,,2 baths,4,4,$155.00,2,1125,2,2,1125,1125,2,1125,,t,12,33,63,79,2022-12-11,213,40,1,2018-01-02,2022-11-17,4.94,4.95,4.97,4.98,4.96,4.82,4.87,22-156122,t,2,2,0,0,3.54
22324957,https://www.airbnb.com/rooms/22324957,20221211170644,2022-12-11,city scrape,26230655,https://www.airbnb.com/users/show/26230655,Willem,2015-01-17,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/f00d76a6-a253-41cd-b0e5-38a6bb8b36b0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f00d76a6-a253-41cd-b0e5-38a6bb8b36b0.jpg?aki_policy=profile_x_medium,Downtown Eastside,2,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown Eastside,,49.276791,-123.091484,Private room in home,Private room,2,,1 shared bath,1,1,$50.00,3,1125,3,3,1125,1125,3,1125,,t,11,33,33,33,2022-12-11,53,35,1,2017-12-22,2022-11-17,4.81,4.92,4.85,4.94,4.91,4.85,4.92,22-158273,f,2,0,2,0,0.88
22326190,https://www.airbnb.com/rooms/22326190,20221211170644,2022-12-11,city scrape,20246084,https://www.airbnb.com/users/show/20246084,Sarah,2014-08-19,"Vancouver, Canada",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/bec2483e-0780-43b1-8b13-53bb51a1a9c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bec2483e-0780-43b1-8b13-53bb51a1a9c7.jpg?aki_policy=profile_x_medium,Renfrew-Collingwood,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Renfrew-Collingwood,,49.25459,-123.04589,Entire guest suite,Entire home/apt,2,,1 bath,1,2,$96.00,2,10,2,2,1125,1125,2,1125,,t,9,23,53,143,2022-12-11,218,46,1,2018-01-02,2022-12-05,4.82,4.89,4.94,4.92,4.9,4.7,4.76,22-155930,f,1,1,0,0,3.62
22389548,https://www.airbnb.com/rooms/22389548,20221211170644,2022-12-11,city scrape,139891966,https://www.airbnb.com/users/show/139891966,Ishtar,2017-07-11,"Vancouver, Canada",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_x_medium,Fairview,30,30,"['email', 'phone', 'work_email']",t,t,,Fairview,,49.26163,-123.12813,Entire condo,Entire home/apt,2,,1 bath,1,1,$95.00,30,1125,30,30,1125,1125,30,1125,,t,0,9,39,219,2022-12-11,12,3,0,2018-02-04,2022-10-31,4.58,4.83,4.75,4.92,4.67,4.75,4.33,,f,30,30,0,0,0.2
22391348,https://www.airbnb.com/rooms/22391348,20221211170644,2022-12-11,city scrape,162946389,https://www.airbnb.com/users/show/162946389,Adrian,2017-12-16,"Vancouver, Canada",within an hour,100%,56%,f,https://a0.muscache.com/im/pictures/user/33df477d-a0c8-470e-8973-d2f5117530f4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/33df477d-a0c8-470e-8973-d2f5117530f4.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.25501,-123.0714,Entire guest suite,Entire home/apt,4,,2 baths,2,2,$144.00,2,1125,2,2,1125,1125,2,1125,,t,17,43,65,65,2022-12-11,11,0,0,2018-07-25,2020-11-09,5,5,5,5,4.91,4.36,4.91,22-157145,f,1,1,0,0,0.21
22424497,https://www.airbnb.com/rooms/22424497,20221211170644,2022-12-11,previous scrape,90713576,https://www.airbnb.com/users/show/90713576,Samuel,2016-08-18,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/06a925a5-a83c-4161-abc6-68e057a4c3fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06a925a5-a83c-4161-abc6-68e057a4c3fd.jpg?aki_policy=profile_x_medium,Hastings-Sunrise,1,3,"['email', 'phone']",t,t,,Hastings-Sunrise,,49.2694,-123.03996,Private room in home,Private room,1,,1 shared bath,1,1,$80.00,30,30,30,30,30,30,30,30,,t,0,0,0,0,2022-12-11,1,0,0,2018-02-28,2018-02-28,5,5,5,5,5,5,5,,f,1,0,1,0,0.02
22434573,https://www.airbnb.com/rooms/22434573,20221211170644,2022-12-11,city scrape,15538567,https://www.airbnb.com/users/show/15538567,Milly,2014-05-14,"Vancouver, Canada",within an hour,100%,83%,t,https://a0.muscache.com/im/pictures/user/15bbcaf0-8106-4238-b6aa-7f2ac4195500.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/15bbcaf0-8106-4238-b6aa-7f2ac4195500.jpg?aki_policy=profile_x_medium,Central Vancouver,3,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28104,-123.109,Private room in rental unit,Private room,1,,1 shared bath,1,1,$71.00,30,180,30,30,180,180,30,180,,t,24,34,34,34,2022-12-11,0,0,0,,,,,,,,,,,f,3,1,2,0,
22434983,https://www.airbnb.com/rooms/22434983,20221211170644,2022-12-11,previous scrape,164329859,https://www.airbnb.com/users/show/164329859,Samia,2017-12-26,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/9538421f-7dea-4538-aed9-37fbeb69df40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9538421f-7dea-4538-aed9-37fbeb69df40.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West End,,49.28815,-123.13616,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$175.00,5,10,5,5,10,10,5,10,,t,0,0,0,0,2022-12-11,20,0,0,2018-02-25,2018-08-29,4.68,4.79,4.53,4.63,4.47,4.95,4.63,18-617989,t,3,3,0,0,0.34
22450798,https://www.airbnb.com/rooms/22450798,20221211170644,2022-12-11,previous scrape,3780997,https://www.airbnb.com/users/show/3780997,Kristin,2012-10-06,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/3780997/profile_pic/1349555589/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3780997/profile_pic/1349555589/original.jpg?aki_policy=profile_x_medium,Fairview,1,1,"['email', 'phone']",t,f,"Vancouver, British Columbia, Canada",Fairview,,49.26553,-123.12651,Entire rental unit,Entire home/apt,6,,2.5 baths,3,4,$350.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2022-12-11,2,0,0,2019-05-26,2019-06-02,5,4.5,5,5,5,5,5,19-230649,f,1,1,0,0,0.05
22505866,https://www.airbnb.com/rooms/22505866,20221211170644,2022-12-11,city scrape,2558633,https://www.airbnb.com/users/show/2558633,Joanne,2012-06-05,"Vancouver, Canada",within an hour,100%,95%,f,https://a0.muscache.com/im/users/2558633/profile_pic/1338948775/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2558633/profile_pic/1338948775/original.jpg?aki_policy=profile_x_medium,Dunbar-Southlands,4,5,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Dunbar Southlands,,49.25537,-123.19077,Room in bed and breakfast,Hotel room,2,,1 private bath,1,1,$140.00,1,1125,3,3,999,999,3,999,,t,21,21,21,21,2022-12-11,27,26,2,2018-07-07,2022-12-05,4.78,4.78,4.7,4.74,4.74,4.74,4.74,22-107096,t,3,0,0,0,0.5
22551920,https://www.airbnb.com/rooms/22551920,20221211170644,2022-12-11,city scrape,66327125,https://www.airbnb.com/users/show/66327125,Liduo,2016-04-08,Canada,within a few hours,100%,54%,t,https://a0.muscache.com/im/pictures/user/94b49d77-09c1-4d09-8177-bada7a374119.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/94b49d77-09c1-4d09-8177-bada7a374119.jpg?aki_policy=profile_x_medium,Oakridge,12,23,"['email', 'phone']",t,t,,West End,,49.28525,-123.13404,Private room in home,Private room,1,,1 private bath,1,1,$70.00,30,1125,30,30,1125,1125,30,1125,,t,9,39,69,129,2022-12-11,70,5,0,2018-05-03,2022-10-31,4.74,4.86,4.56,4.91,4.96,4.96,4.7,22-156234,f,12,2,10,0,1.25
22569894,https://www.airbnb.com/rooms/22569894,20221211170644,2022-12-11,previous scrape,88510289,https://www.airbnb.com/users/show/88510289,Mary,2016-08-07,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/48a63638-9e20-428d-b4a9-6c0ce2b5bae7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48a63638-9e20-428d-b4a9-6c0ce2b5bae7.jpg?aki_policy=profile_x_medium,,1,8,"['email', 'phone']",t,t,,Downtown,,49.27911,-123.11714,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$199.00,3,90,3,3,90,90,3,90,,f,0,0,0,0,2022-12-11,0,0,0,,,,,,,,,,20-160891,f,1,1,0,0,
22573163,https://www.airbnb.com/rooms/22573163,20221211170644,2022-12-11,city scrape,87417832,https://www.airbnb.com/users/show/87417832,Alex,2016-08-02,"Vancouver, Canada",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/f639e9b1-5c83-4ef5-8ae5-260c186002bd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f639e9b1-5c83-4ef5-8ae5-260c186002bd.jpg?aki_policy=profile_x_medium,Hastings-Sunrise,2,2,"['email', 'phone']",t,t,,Hastings-Sunrise,,49.29075,-123.04071,Entire guest suite,Entire home/apt,4,,2 baths,2,2,$149.00,2,1125,2,2,1125,1125,2,1125,,t,8,8,8,8,2022-12-11,23,1,0,2018-01-15,2022-11-06,4.96,4.96,5,5,4.96,4.91,4.96,22-156122,t,2,2,0,0,0.39
22587726,https://www.airbnb.com/rooms/22587726,20221211170644,2022-12-11,previous scrape,37629287,https://www.airbnb.com/users/show/37629287,Courtney,2015-07-06,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/37629287/profile_pic/1436156029/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37629287/profile_pic/1436156029/original.jpg?aki_policy=profile_x_medium,Mount Pleasant,1,1,"['email', 'phone']",t,t,,Mount Pleasant,,49.26578,-123.09339,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$100.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2022-12-11,47,0,0,2018-01-19,2019-10-20,4.89,4.91,4.98,4.83,4.96,4.83,4.85,19-163857,f,1,1,0,0,0.79
22618949,https://www.airbnb.com/rooms/22618949,20221211170644,2022-12-11,previous scrape,161189427,https://www.airbnb.com/users/show/161189427,Jonathan,2017-12-03,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/d010eb01-99a6-47a0-bf44-1a07eac67bc8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d010eb01-99a6-47a0-bf44-1a07eac67bc8.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.25133,-123.06182,Entire home,Entire home/apt,6,,2 baths,3,5,$320.00,10,90,10,10,1125,1125,10,1125,,t,0,0,0,0,2022-12-11,19,11,0,2018-07-09,2022-11-09,4.89,5,4.84,5,5,4.95,4.84,22-156131,f,1,1,0,0,0.35
22631875,https://www.airbnb.com/rooms/22631875,20221211170644,2022-12-11,previous scrape,166495187,https://www.airbnb.com/users/show/166495187,Sushi,2018-01-08,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/d1e751d2-8514-480f-963a-012ca16b1e61.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d1e751d2-8514-480f-963a-012ca16b1e61.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.23591,-123.07813,Entire guest suite,Entire home/apt,4,,1 bath,2,4,$80.00,2,30,2,2,30,30,2,30,,t,0,0,0,0,2022-12-11,36,0,0,2018-02-18,2019-01-02,4.11,4.53,3.97,4.72,4.67,4.39,4.25,18-580983,t,1,1,0,0,0.61
22659767,https://www.airbnb.com/rooms/22659767,20221211170644,2022-12-11,city scrape,139891966,https://www.airbnb.com/users/show/139891966,Ishtar,2017-07-11,"Vancouver, Canada",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_x_medium,Fairview,30,30,"['email', 'phone', 'work_email']",t,t,,Fairview,,49.26182,-123.12821,Entire condo,Entire home/apt,2,,1 bath,1,1,$96.00,30,1125,30,30,1125,1125,30,1125,,t,0,9,39,129,2022-12-11,15,3,0,2018-07-02,2022-10-03,4.67,4.87,4.53,4.87,4.87,4.73,4.4,,f,30,30,0,0,0.28
22659967,https://www.airbnb.com/rooms/22659967,20221211170644,2022-12-11,city scrape,139891966,https://www.airbnb.com/users/show/139891966,Ishtar,2017-07-11,"Vancouver, Canada",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_x_medium,Fairview,30,30,"['email', 'phone', 'work_email']",t,t,,Fairview,,49.26146,-123.12623,Entire condo,Entire home/apt,2,,1 bath,1,1,$105.00,30,1125,30,30,1125,1125,30,1125,,t,30,60,90,264,2022-12-11,13,3,0,2018-03-21,2022-11-01,4.23,4.38,4,4.62,4.62,4.77,4.15,,f,30,30,0,0,0.23
22660264,https://www.airbnb.com/rooms/22660264,20221211170644,2022-12-11,city scrape,42068304,https://www.airbnb.com/users/show/42068304,Adrian And Mary,2015-08-20,"Vancouver, Canada",within an hour,100%,78%,t,https://a0.muscache.com/im/pictures/user/f4fecfbc-9d1f-415f-903c-3ae2434835b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f4fecfbc-9d1f-415f-903c-3ae2434835b5.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,2,9,"['email', 'phone']",t,t,,Kensington-Cedar Cottage,,49.2603,-123.07149,Entire home,Entire home/apt,2,,1 bath,1,1,$74.00,28,180,28,28,180,180,28,180,,t,1,9,29,248,2022-12-11,27,5,0,2018-03-02,2022-10-31,4.89,4.85,4.96,5,5,4.96,4.89,Exempt,f,2,1,1,0,0.46
22692270,https://www.airbnb.com/rooms/22692270,20221211170644,2022-12-11,city scrape,107846148,https://www.airbnb.com/users/show/107846148,Bob,2016-12-20,"Vancouver, Canada",within an hour,100%,80%,t,https://a0.muscache.com/im/pictures/user/feb6d002-5831-499f-b0c0-dc4763341a41.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/feb6d002-5831-499f-b0c0-dc4763341a41.jpg?aki_policy=profile_x_medium,,1,4,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27268,-123.12848,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$168.00,30,1125,30,30,1125,1125,30,1125,,t,0,0,9,284,2022-12-11,33,2,0,2018-02-11,2022-04-18,4.33,4.85,3.91,4.48,4.82,4.97,4.67,,f,1,1,0,0,0.56
22696589,https://www.airbnb.com/rooms/22696589,20221211170644,2022-12-11,city scrape,2021485,https://www.airbnb.com/users/show/2021485,Geoffrey,2012-03-27,"Vancouver, Canada",within a day,100%,78%,t,https://a0.muscache.com/im/users/2021485/profile_pic/1350286583/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2021485/profile_pic/1350286583/original.jpg?aki_policy=profile_x_medium,Downtown Eastside,2,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown Eastside,,49.27759,-123.08576,Private room in home,Private room,2,,1 private bath,1,1,$100.00,3,29,3,3,29,29,3,29,,t,9,39,69,310,2022-12-11,97,0,0,2018-03-02,2020-07-27,4.98,4.98,4.99,5,5,4.91,4.96,23-156542,f,2,1,1,0,1.67
22698900,https://www.airbnb.com/rooms/22698900,20221211170644,2022-12-11,city scrape,167367691,https://www.airbnb.com/users/show/167367691,Graham And Caron,2018-01-12,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/f1ebdcda-409e-4241-87d7-a46f4b9782ec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1ebdcda-409e-4241-87d7-a46f4b9782ec.jpg?aki_policy=profile_x_medium,Point Grey/University of British Columbia,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West Point Grey,,49.26226,-123.20874,Entire guest suite,Entire home/apt,2,,1 bath,,1,$109.00,5,1125,5,5,1125,1125,5,1125,,t,4,11,27,246,2022-12-11,119,23,2,2018-01-27,2022-11-28,4.84,4.92,4.81,4.98,4.99,4.95,4.8,22-156005,t,1,1,0,0,2.01
