description,neighborhood_overview,host_about,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,instant_bookable,amenity_smoke_alarm,amenity_kitchen,amenity_wifi,amenity_essentials,amenity_hangers,amenity_hair_dryer,amenity_hot_water,amenity_dishes_and_silverware,amenity_cooking_basics,amenity_refrigerator,amenity_carbon_monoxide_alarm,amenity_shampoo,amenity_iron,amenity_microwave,amenity_fire_extinguisher,amenity_bed_linens,amenity_heating,amenity_washer,amenity_dishwasher,amenity_free_parking_on_premises,amenity_long_term_stays_allowed,amenity_self_check-in,amenity_dedicated_workspace,amenity_oven,amenity_first_aid_kit,amenity_bathtub,amenity_extra_pillows_and_blankets,amenity_hot_water_kettle,amenity_private_entrance,amenity_cleaning_products,host_verification_phone,host_verification_email,host_verification_work_email,host_verification_photographer,log_price,log_host_response_rate,log_host_acceptance_rate,log_host_total_listings_count,log_accommodates,log_minimum_nights,log_maximum_nights,log_availability_30,log_availability_365,log_number_of_reviews,log_review_scores_rating,log_bathrooms,fr_month,fr_day,lr_year,lr_month,lr_day,hs_year,hs_month,hs_day,host_response_time_order,room_type_entire_home_or_apt,bathroom_is_private,ngb_arbutus_ridge,ngb_downtown,ngb_downtown_eastside,ngb_dunbar_southlands,ngb_fairview,ngb_grandview_woodland,ngb_hastings_sunrise,ngb_kensington_cedar_cottage,ngb_kerrisdale,ngb_killarney,ngb_kitsilano,ngb_marpole,ngb_mount_pleasant,ngb_oakridge,ngb_renfrew_collingwood,ngb_riley_park,ngb_shaughnessy,ngb_south_cambie,ngb_strathcona,ngb_sunset,ngb_victoria_fraserview,ngb_west_end,boat,camper/rv,entire_bungalow,entire_cabin,entire_condo,entire_cottage,entire_guest_suite,entire_guesthouse,entire_home,entire_loft,entire_place,entire_rental_unit,entire_serviced_apartment,entire_timeshare,entire_townhouse,entire_vacation_home,entire_villa,floor,private_room_in_bed_and_breakfast,private_room_in_boat,private_room_in_bungalow,private_room_in_camper/rv,private_room_in_casa_particular,private_room_in_condo,private_room_in_cottage,private_room_in_guest_suite,private_room_in_guesthouse,private_room_in_home,private_room_in_hostel,private_room_in_loft,private_room_in_rental_unit,private_room_in_resort,private_room_in_serviced_apartment,private_room_in_tiny_home,private_room_in_townhouse,private_room_in_vacation_home,private_room_in_villa,room_in_aparthotel,room_in_boutique_hotel,room_in_hotel,tiny_home
1,1,1,0,1,1,49.2662,-123.17177,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.017279836814924,0.0,3.044522437723423,1.3862943611198906,0.6931471805599453,3.367295829986474,7.026426808699636,3.1780538303479458,4.430816798843313,1.9459101490553132,1.3862943611198906,0.6931471805599453,1,24,2021,7,29,2013,2,26,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.2118,-123.11181,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,4.02535169073515,4.61512051684126,4.605170185988092,1.3862943611198906,0.6931471805599453,0.6931471805599453,7.026426808699636,2.0794415416798357,3.295836866004329,4.605170185988092,1.7544036826842861,0.9162907318741551,7,26,2023,3,4,2015,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27929,-123.13063,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,4.663439094112067,4.61512051684126,4.51085950651685,2.3978952727983707,1.0986122886681098,3.4339872044851463,7.026426808699636,0.6931471805599453,3.4965075614664802,3.912023005428146,1.7783364488959144,0.6931471805599453,6,18,2023,2,1,2010,7,24,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.23166,-123.14237,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,4.174387269895637,4.61512051684126,4.30406509320417,3.4339872044851463,1.0986122886681098,3.4339872044851463,4.51085950651685,3.4339872044851463,4.912654885736052,3.7612001156935624,1.7681496035889213,1.0986122886681098,4,16,2022,9,1,2016,9,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2394,-123.08998,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,4.007333185232471,4.61512051684126,3.7376696182833684,2.0794415416798357,0.6931471805599453,3.4339872044851463,7.026426808699636,1.791759469228055,5.170483995038151,2.0794415416798357,1.7173950539391927,0.6931471805599453,6,19,2022,4,30,2017,2,19,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.26409,-123.1005,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5.298317366548036,4.61512051684126,4.174387269895637,1.6094379124341003,1.0986122886681098,1.0986122886681098,7.026426808699636,2.1972245773362196,5.0689042022202315,2.70805020110221,1.780024213009634,0.6931471805599453,7,1,2019,4,21,2012,7,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.26153,-123.13439,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,3.58351893845611,4.61512051684126,4.61512051684126,1.0986122886681098,1.0986122886681098,3.4339872044851463,7.026426808699636,0.0,0.0,3.4339872044851463,1.763017000362401,0.6931471805599453,2,7,2020,7,31,2017,4,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.26504,-123.18525,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,5.707110264748875,4.61512051684126,4.5217885770490405,1.3862943611198906,1.6094379124341003,1.6094379124341003,3.4339872044851463,0.6931471805599453,3.4965075614664802,3.4965075614664802,1.791759469228055,0.6931471805599453,7,14,2023,3,1,2016,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.28035,-123.12505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,5.5254529391317835,4.581892669691393,4.499809670330265,1.791759469228055,1.6094379124341003,3.4657359027997265,5.902633333401366,0.0,0.0,2.0794415416798357,1.742219023667919,1.252762968495368,7,1,2022,11,30,2017,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.26419,-123.07647,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,6.008813185442595,4.61512051684126,4.442651256490317,1.9459101490553132,2.0794415416798357,0.6931471805599453,3.4339872044851463,0.0,3.5553480614894135,4.174387269895637,1.7526720805200082,1.0986122886681098,5,3,2023,2,26,2013,4,25,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.26563,-123.04365,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,4.454347296253507,4.61512051684126,4.553876891600541,0.6931471805599453,1.0986122886681098,1.3862943611198906,3.332204510175204,1.9459101490553132,5.017279836814924,5.153291594497779,1.7867469274045107,0.6931471805599453,7,20,2023,2,28,2014,7,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,49.27289,-123.07405,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4.02535169073515,4.581892669691393,4.495121834411848,1.0986122886681098,1.0986122886681098,1.3862943611198906,2.5649493574615367,0.0,0.0,4.465908118654584,1.7613002617433464,0.6931471805599453,5,6,2020,11,18,2017,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.25354,-123.09635,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4.477336814478207,4.61512051684126,4.61512051684126,1.791759469228055,1.0986122886681098,3.4339872044851463,7.026426808699636,0.0,0.0,4.219507705176107,1.780024213009634,0.6931471805599453,5,9,2023,1,6,2016,12,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.27595,-123.12579,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,4.543294782270004,4.430816798843313,4.0943445622221,5.081404364984463,1.6094379124341003,3.4339872044851463,7.026426808699636,0.0,5.375278407684165,2.1972245773362196,1.6094379124341003,0.6931471805599453,12,1,2021,11,13,2009,8,10,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.26787,-123.0652,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,4.859812404361672,4.581892669691393,4.495121834411848,1.791759469228055,1.6094379124341003,1.3862943611198906,4.51085950651685,0.0,0.0,4.543294782270004,1.763017000362401,0.6931471805599453,5,7,2020,2,21,2016,3,16,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,49.27756,-123.12097,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4.663439094112067,4.581892669691393,4.495121834411848,1.3862943611198906,1.0986122886681098,3.4339872044851463,4.110873864173311,0.0,0.0,1.791759469228055,1.791759469228055,0.6931471805599453,2,11,2019,2,6,2012,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.27953,-123.12046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,5.480638923341991,4.581892669691393,4.495121834411848,0.6931471805599453,1.0986122886681098,3.4339872044851463,4.795790545596741,0.0,0.0,3.5553480614894135,1.766441661243765,0.6931471805599453,5,9,2018,9,5,2016,8,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.26725,-123.11024,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,6.129050210060545,4.581892669691393,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,7.026426808699636,3.4339872044851463,5.902633333401366,5.087596335232384,1.7698546338400052,0.6931471805599453,5,28,2020,10,14,2014,9,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.23182,-123.14243,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4.174387269895637,4.61512051684126,4.30406509320417,3.4339872044851463,1.0986122886681098,3.4339872044851463,7.026426808699636,3.4339872044851463,4.1588830833596715,3.2188758248682006,1.728109442151599,1.0986122886681098,5,2,2022,7,15,2016,9,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,49.26308,-123.17923,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,5.247024072160486,4.581892669691393,4.495121834411848,1.0986122886681098,1.0986122886681098,3.4339872044851463,7.026426808699636,0.0,2.4849066497880004,3.871201010907891,1.7173950539391927,0.6931471805599453,5,10,2018,9,2,2017,4,28,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2772,-123.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,5.099866427824199,4.61512051684126,4.574710978503383,1.3862943611198906,1.6094379124341003,3.4339872044851463,7.026426808699636,3.044522437723423,5.3230099791384085,0.0,1.7498576018004357,1.0986122886681098,1,1,1900,1,1,2014,1,28,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27381,-123.20692,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,6.53813982376767,4.61512051684126,4.59511985013459,1.3862943611198906,1.9459101490553132,1.0986122886681098,4.51085950651685,3.2188758248682006,5.66988092298052,5.093750200806762,1.7833912195575383,1.0986122886681098,6,20,2023,2,19,2015,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.26252,-123.18165,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,4.983606621708336,4.61512051684126,4.553876891600541,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.0794415416798357,0.0,0.0,5.700443573390687,1.780024213009634,0.6931471805599453,5,7,2022,12,31,2011,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27665,-123.1208,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,4.875197323201151,4.61512051684126,4.499809670330265,2.9444389791664403,1.0986122886681098,3.4339872044851463,7.026426808699636,3.258096538021482,5.783825182329737,2.1972245773362196,1.791759469228055,0.6931471805599453,7,10,2019,10,31,2014,11,20,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.232,-123.05679,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,4.2626798770413155,4.61512051684126,4.276666119016055,1.0986122886681098,1.0986122886681098,1.0986122886681098,3.367295829986474,0.0,2.5649493574615367,4.343805421853684,1.7715567619105355,0.6931471805599453,5,6,2022,11,15,2014,8,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.28312,-123.10727,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.017279836814924,4.581892669691393,4.495121834411848,1.3862943611198906,1.0986122886681098,3.4339872044851463,3.4339872044851463,3.4011973816621555,5.8998973535824915,2.833213344056216,1.7578579175523736,0.6931471805599453,5,13,2017,8,28,2014,10,29,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,49.24952,-123.07457,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,4.736198448394496,4.61512051684126,4.605170185988092,1.6094379124341003,1.0986122886681098,1.0986122886681098,7.026426808699636,1.9459101490553132,4.553876891600541,4.770684624465665,1.7369512327330598,0.6931471805599453,5,26,2022,11,7,2014,8,25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.28138,-123.11857,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,4.499809670330265,4.61512051684126,4.430816798843313,1.6094379124341003,1.3862943611198906,3.4339872044851463,7.026426808699636,0.0,0.0,3.1354942159291497,1.7749523509116738,0.6931471805599453,5,11,2022,12,26,2017,5,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28161,-123.11777,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,5.583496308781699,4.61512051684126,4.61512051684126,1.3862943611198906,1.9459101490553132,3.4339872044851463,7.026426808699636,3.4011973816621555,5.799092654460526,2.3978952727983707,1.791759469228055,1.0986122886681098,6,30,2022,11,1,2017,5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.26922,-123.06617,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,4.709530201312334,4.61512051684126,4.61512051684126,1.9459101490553132,1.0986122886681098,3.4339872044851463,6.907755278982137,0.0,4.290459441148391,3.6375861597263857,1.7544036826842861,0.6931471805599453,5,14,2023,3,4,2013,4,22,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.2793,-123.10922,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,5.707110264748875,4.61512051684126,4.499809670330265,1.791759469228055,1.9459101490553132,1.0986122886681098,7.026426808699636,0.6931471805599453,5.003946305945459,6.003887067106539,1.7817091333745536,1.0986122886681098,5,7,2023,2,18,2012,7,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,49.28031,-123.10696,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,5.0238805208462765,4.61512051684126,4.553876891600541,1.9459101490553132,1.9459101490553132,1.0986122886681098,7.025538314638521,2.995732273553991,5.081404364984463,5.25227342804663,1.713797927758343,0.6931471805599453,5,30,2023,2,27,2015,9,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,49.26823,-123.05603,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,4.770684624465665,4.61512051684126,4.330733340286331,0.6931471805599453,1.0986122886681098,2.0794415416798357,7.026426808699636,1.0986122886681098,1.3862943611198906,4.418840607796598,1.7561322915849038,0.6931471805599453,5,19,2022,12,16,2015,10,20,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.23802,-123.16885,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,5.0106352940962555,4.61512051684126,4.61512051684126,1.0986122886681098,1.6094379124341003,1.0986122886681098,4.795790545596741,2.3978952727983707,4.406719247264253,5.493061443340548,1.7749523509116738,0.6931471805599453,5,13,2023,3,1,2017,5,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27324,-123.15193,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,4.718498871295094,4.581892669691393,4.495121834411848,0.6931471805599453,1.3862943611198906,1.9459101490553132,2.1972245773362196,0.0,0.0,1.9459101490553132,1.791759469228055,0.6931471805599453,6,8,2019,6,9,2015,11,15,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27878,-123.10797,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,4.6913478822291435,4.581892669691393,4.495121834411848,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,0.0,4.007333185232471,1.7509374747078,0.6931471805599453,5,13,2017,12,31,2013,10,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.23581,-123.10871,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,5.5254529391317835,4.581892669691393,4.495121834411848,1.791759469228055,2.1972245773362196,0.6931471805599453,7.026426808699636,0.0,0.0,1.3862943611198906,1.673351238177753,0.9162907318741551,7,13,2017,8,24,2013,2,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
